pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
5840135,"KERALA","KOZHIKODE","MAVOOR",1,,,"Mavoor (Ct)","Mavoor","KUNNAMANGALAM",1,3,1,4,1,673661,2,2,3,0,2,8,19,0,0,0,0,1,2,2,188,1,0,0,0,1,15,16
7383896,"KERALA","KOZHIKODE","THODANNUR",1,,,"Villiappally (Ct)","Villiyappally","THODANNUR",1,3,1,4,4,673542,2,2,3,0,2,8,0,0,0,0,0,1,1,2,198,1,0,0,0,0,8,1
8395607,"KERALA","KOZHIKODE","MAVOOR",1,,,"Mavoor (Ct)","Mavoor","KUNNAMANGALAM",2,3,1,7,8,673661,2,2,3,0,2,19,0,0,0,0,0,1,1,9,200,2,16,15,6,12,0,0
4396730,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Eravattur (Ct)","Perambra","PERAMBRA",1,3,1,4,4,673525,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,5,8,2,2,0,0
1828557,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Thalakkulathur (Ct)","Thalakulathur","CHELANNUR",1,3,1,4,4,673317,2,2,3,0,1,8,19,0,0,0,0,1,1,2,196,1,10,7,4,0,0,0
9867868,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kuruvattur (Ct)","Kuruvattur","KUNNAMANGALAM",1,3,1,4,4,673611,2,2,3,0,2,8,0,0,0,0,0,1,2,2,188,1,0,0,0,0,6,12
5186219,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Ulliyeri (Ct)","Uliyeri","BALUSSERI",1,3,1,4,1,673323,2,2,3,0,2,8,0,0,0,0,0,1,1,2,194,1,3,9,0,0,0,0
9522271,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Chelannur (Ct)","Chelannur","CHELANNUR",1,3,1,4,4,673616,2,2,3,0,2,8,19,0,0,0,0,1,1,2,190,1,10,2,0,3,9,6
1636515,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Koothali (Ct)","Koothali","PERAMBRA",1,3,1,4,1,673525,2,2,3,0,2,8,0,0,0,0,0,1,1,2,183,1,6,6,0,1,1,1
8338736,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Poolakkadavu",,,,1,3,1,4,4,673012,2,2,3,0,1,8,19,0,0,0,0,1,2,2,200,1,1,0,26,27,26,20
8472488,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Koodaranji","Koodaranji","KODUVALLY",6,3,1,10,5,673604,2,2,2,3,1,19,0,0,0,1,0,1,1,9,0,2,15,11,0,3,0,0
2080918,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Kottur","Kottur","BALUSSERI",1,3,1,4,4,0,2,2,3,0,2,8,0,0,0,0,0,1,1,2,195,1,8,7,1,0,0,0
1598326,"KERALA","KOZHIKODE","THODANNUR",1,,,"Palayad (Ct)","Maniyur","THODANNUR",2,3,1,7,4,673521,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,5,4,0,1,1,1
1565690,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",6,3,1,9,8,673503,2,2,3,0,2,19,0,0,0,1,0,1,1,9,0,1,23,16,1,0,0,0
5664910,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Palery","Changaroth","PERAMBRA",1,3,1,4,4,673508,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,10,11,5,4,0,0
7511668,"KERALA","KOZHIKODE","THUNERI",1,,,"Chekkiad (Ct)","Chekkiad","THUNERI",10,3,8,12,4,673509,2,2,3,0,1,8,19,0,0,2,2,1,9,0,200,1,0,0,0,0,0,0
2050913,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkur","Kakkur","CHELANNUR",1,3,1,4,4,673613,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,8,5,0,1,3,2
9928614,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Moodadi","Moodadi","PANTHALAYANI",3,3,1,12,4,673529,2,2,3,0,2,8,19,0,0,2,2,1,1,2,171,1,2,3,3,2,0,0
2540591,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kunnamangalam (Ct)","Kunnamangalam","KUNNAMANGALAM",5,1,5,12,4,673571,2,2,3,0,1,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
9515666,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Madavoor","Madavoor","KODUVALLY",2,3,1,7,4,673585,2,2,3,0,1,8,19,0,0,0,0,1,1,2,0,1,31,53,11,6,1,0
9631970,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthur","Omassery","KODUVALLY",1,3,1,4,1,673601,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,0,0,0,0,0,0
6066924,"KERALA","KOZHIKODE","THUNERI",1,,,"Vanimel","Vanimel","THUNERI",11,3,11,12,5,673506,2,2,3,0,2,19,0,0,0,0,2,1,9,9,0,1,0,0,0,0,0,0
6317828,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Thiruvambadi","Thiruvambadi","KODUVALLY",5,3,5,12,4,673603,2,2,3,0,1,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
5894844,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Nanmanda (Ct)","Nanmanda","CHELANNUR",1,3,1,4,4,673613,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,2,3,3,0,0,0,0
3978579,"KERALA","KOZHIKODE","MAVOOR",1,,,"Poolacode (Ct)","Chathamangalam","KUNNAMANGALAM",1,3,1,4,4,673661,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,18,13,0,0,1,0
1284578,"KERALA","KOZHIKODE","VATAKARA",1,,,"Onchiam","Onchiyam","VADAKARA",1,3,1,4,4,673102,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,1,4,0,0,0,0
2742423,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Thoppayil",,,,1,3,1,4,1,673011,2,2,3,0,2,8,0,0,0,0,0,1,2,2,0,1,0,0,0,0,4,6
1016397,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Chakkum kdavu",,,,1,3,1,4,5,673003,2,2,3,0,2,19,0,0,0,0,0,1,1,9,200,1,17,19,1,3,0,0
9318196,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Nelikode",,,,3,3,1,12,5,673017,2,2,3,0,2,19,0,0,0,1,1,1,1,9,202,1,18,20,15,6,0,0
7920786,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Velom","Velom","KUNNUMMAL",1,3,1,4,4,673507,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,10,2,0,0,0,0
9558248,"KERALA","KOZHIKODE","MAVOOR",1,,,"Chathamangalam","Chathamangalam","KUNNAMANGALAM",3,3,1,12,8,673601,2,2,3,0,2,19,0,0,0,1,1,1,1,9,203,1,10,13,6,10,0,0
3562780,"KERALA","KOZHIKODE","VATAKARA",1,,,"Azhiyur (Ct)","Azhiyur","VADAKARA",1,3,1,4,4,673308,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,3,5,0,0,0,0
6886263,"KERALA","KOZHIKODE","VATAKARA",1,,,"Chorode (Ct)","Chorode","VADAKARA",1,3,1,4,4,673106,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,10,7,1,2,4,5
9012311,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","MUTHAMBI",,,,1,3,1,4,4,673307,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,11,10,8,8,0,1
1181366,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Atholi (Ct)","Atholi","PANTHALAYANI",1,3,1,4,8,673315,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,0,0,0,0,0,0
8255249,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kuttikkattoor (Ct)","Peruvayal","KUNNAMANGALAM",1,3,1,4,1,673008,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,24,31,6,7,0,1
1207237,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Maruthonkara","Maruthomkara","KUNNUMMAL",1,3,1,4,1,673513,2,2,3,0,2,8,19,0,0,0,0,1,1,2,198,1,11,7,1,1,0,0
6105707,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",2,3,1,5,4,673542,2,2,2,3,2,8,19,0,0,0,0,1,2,2,0,1,0,0,0,0,2,2
5859089,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Madavoor","Madavoor","KODUVALLY",1,3,1,4,4,673585,2,2,3,0,2,8,19,0,0,0,0,1,2,2,0,1,0,1,1,1,17,24
3194072,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Nanmanda (Ct)","Nanmanda","CHELANNUR",1,3,1,4,4,673613,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,1,6,2,2,0,0
5277869,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Chalappuram",,,,1,3,1,4,1,673003,2,2,3,0,2,8,0,0,0,0,0,1,1,1,188,1,10,10,0,1,0,0
7706656,"KERALA","KOZHIKODE","VATAKARA",1,,,"Chorode (Ct)","Chorode","VADAKARA",1,3,1,4,1,673106,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,3,5,1,0,0,0
9560027,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kuttichira",,,,2,3,1,7,5,673001,2,2,3,0,1,19,0,0,0,0,0,1,1,9,0,2,15,6,3,5,0,0
2229887,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kayakkodi","Kayakkodi","KUNNUMMAL",1,3,1,4,4,673507,2,2,3,0,2,19,8,0,0,0,0,1,1,2,0,1,5,13,0,0,2,2
9054270,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthur","Omassery","KODUVALLY",6,3,1,10,5,673582,2,2,3,0,2,8,19,0,0,2,0,1,1,9,190,1,0,0,24,28,0,0
7773620,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthuppadi","Puthuppady","KODUVALLY",6,3,1,10,5,673586,2,2,3,0,1,8,19,0,0,1,0,1,1,9,0,1,63,44,4,4,0,0
3602270,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Narippatta","Naripetta","KUNNUMMAL",2,3,1,7,4,673506,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,9,13,4,6,0,0
4796482,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Mayanad",,,,2,3,1,7,4,673008,2,2,3,0,2,8,19,0,0,0,0,1,1,2,195,1,28,22,15,5,0,0
9216201,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Kovoor",,,,6,3,1,10,5,673017,2,2,3,0,2,19,0,0,0,1,0,1,1,9,0,1,9,8,1,1,0,0
4260175,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Panangad (Ct)","Panangad","BALUSSERI",1,3,1,4,4,673612,2,2,3,0,2,8,0,0,0,0,0,1,1,2,198,1,0,0,1,0,0,0
5306071,"KERALA","KOZHIKODE","MAVOOR",1,,,"Mavoor (Ct)","Mavoor","KUNNAMANGALAM",6,3,1,10,5,673661,2,2,3,0,1,19,0,0,0,1,0,1,1,9,0,1,27,21,3,0,0,0
4683575,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Narikkuni","Narikunni","CHELANNUR",1,3,1,4,8,673585,2,2,3,0,2,19,0,0,0,0,0,1,1,9,192,1,18,11,0,0,0,0
1712746,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Velom","Velom","KUNNUMMAL",2,3,1,7,1,673508,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,0,0,0,1,17,15
2189723,"KERALA","KOZHIKODE","THODANNUR",1,,,"Villiappally (Ct)","Villiyappally","THODANNUR",1,3,1,4,4,673104,2,2,3,0,2,8,0,0,0,0,0,1,2,2,198,1,0,0,0,0,6,13
3598366,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Cheruvannur","Cheruvannur","PERAMBRA",1,3,1,4,4,673524,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,11,5,0,0,0,0
9488185,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Valliyangadi",,,,1,3,1,4,4,673001,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,20,21,20,16,2,0
3269577,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Chevarambalam",,,,1,3,1,4,5,673009,2,2,3,0,1,19,0,0,0,0,0,1,1,9,0,1,0,0,1,3,0,0
3248369,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Ambalangadi",,,,1,3,1,4,1,673631,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,3,5,0,0,0,0
3393085,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","KOTTAPPARAMBA",,,,5,3,5,12,4,673101,2,2,3,0,1,8,19,0,0,2,2,1,9,0,200,1,0,0,0,0,0,0
9175603,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Moodadi","Moodadi","PANTHALAYANI",2,3,1,7,4,673307,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,2,2,0,2,0,0
5751597,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kuttikkattoor (Ct)","Peruvayal","KUNNAMANGALAM",3,3,1,12,5,673008,2,2,2,3,2,19,0,0,0,1,1,1,1,9,182,1,14,12,7,2,0,0
3743850,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kinasseri",,,,1,3,1,4,1,673007,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,4,15,0,2,0,0
9470054,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kundayithode",,,,6,3,1,10,5,673655,2,2,3,0,1,19,0,0,0,3,0,1,1,9,201,2,100,82,15,13,0,0
8538659,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","KANAYANKOD",,,,6,3,1,10,5,673620,2,2,3,0,1,19,0,0,0,1,0,1,2,9,204,1,1,1,58,62,0,0
4544058,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","NARAYANA NAGARAM",,,,1,3,1,4,5,673101,2,2,3,0,2,19,8,0,0,0,0,1,1,9,190,1,48,23,4,4,6,6
8182709,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Sivapuram","Unnikulum","BALUSSERI",2,3,1,7,4,673574,2,2,3,0,2,8,0,0,0,0,0,1,2,2,187,1,0,0,2,1,16,7
5661495,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Kottamangalam",,,,1,3,1,4,1,673632,2,2,3,0,2,8,19,0,0,0,0,1,1,2,195,1,4,4,0,3,0,0
1548912,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Thalakkulathur (Ct)","Thalakulathur","CHELANNUR",1,3,1,4,1,673317,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,13,16,3,1,1,0
1197318,"KERALA","KOZHIKODE","MAVOOR",1,,,"Mavoor (Ct)","Mavoor","KUNNAMANGALAM",1,3,1,4,1,673661,2,2,3,0,2,8,0,0,0,0,0,1,2,2,185,1,0,0,0,0,3,3
6865014,"KERALA","KOZHIKODE","VATAKARA",1,,,"Chorode (Ct)","Chorode","VADAKARA",6,3,1,8,8,673106,1,2,3,0,2,8,0,0,0,2,0,1,2,9,0,1,0,0,0,0,0,0
3461947,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Ulliyeri (Ct)","Uliyeri","BALUSSERI",1,3,1,4,1,673323,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,7,8,0,0,0,0
8810084,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kumaranallur","Karasseri","KUNNAMANGALAM",1,3,1,4,4,673602,2,2,3,0,1,8,19,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0
1752999,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",1,3,1,4,4,673302,2,2,3,0,2,8,0,0,0,0,0,1,1,2,195,1,3,7,0,0,4,0
4929045,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",1,3,1,4,4,673503,2,2,3,0,2,8,0,0,0,0,0,1,1,2,180,1,0,0,0,0,3,0
3285173,"KERALA","KOZHIKODE","THUNERI",1,,,"Valayam (Ct)","Valayam","THUNERI",1,3,1,4,4,673517,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,7,9,2,2,0,0
2482088,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Atholi (Ct)","Atholi","PANTHALAYANI",1,3,1,4,4,673315,2,2,3,0,1,8,0,0,0,0,0,1,1,2,196,1,1,7,0,0,0,0
1126072,"KERALA","KOZHIKODE","MAVOOR",1,,,"Mavoor (Ct)","Mavoor","KUNNAMANGALAM",2,3,1,7,5,673661,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,3,7,1,0,0,0
8632006,"KERALA","KOZHIKODE","MELADY",2,"Payyoli_Municipality","Payyoli Town",,,,6,3,1,10,5,673522,2,2,3,0,2,19,0,0,0,1,0,1,1,9,0,1,20,29,0,0,0,0
2134660,"KERALA","KOZHIKODE","THUNERI",1,,,"Vanimel","Vanimel","THUNERI",2,3,1,7,5,673506,2,2,3,0,1,19,0,0,0,0,0,1,1,9,187,1,17,15,4,2,0,0
4700312,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kuttiadi","Kuttiadi","KUNNUMMAL",2,3,1,7,4,673507,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,38,30,13,12,0,0
1024091,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kakkad","Karasseri","KUNNAMANGALAM",1,3,1,4,4,673602,2,2,3,0,1,8,19,0,0,0,0,1,1,2,200,1,16,25,14,11,3,6
1295008,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Ulliyeri (Ct)","Uliyeri","BALUSSERI",1,3,1,4,4,673323,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,4,2,0,0,0,0
7160784,"KERALA","KOZHIKODE","KUNNAMANGALAM",2,"","",,,,6,3,1,10,5,673582,2,2,3,0,1,19,8,0,0,1,0,1,2,9,212,1,0,1,52,44,0,0
3872052,"KERALA","KOZHIKODE","THUNERI",1,,,"Thuneri (Ct)","Thuneri","THUNERI",1,3,1,4,1,673505,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,5,2,1,0,0,0
2158353,"KERALA","KOZHIKODE","VATAKARA",1,,,"Onchiam","Onchiyam","VADAKARA",1,3,1,4,4,673102,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,5,2,0,0,0,2
7718963,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkodi (Ct)","Kakkodi","CHELANNUR",1,3,1,4,4,673611,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,4,2,0,1,0,0
4393830,"KERALA","KOZHIKODE","MAVOOR",1,,,"Mavoor (Ct)","Mavoor","KUNNAMANGALAM",1,3,1,4,1,673661,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,5,4,1,0,0,0
8240864,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Velom","Velom","KUNNUMMAL",1,3,1,4,1,673508,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,17,9,1,1,3,2
1331574,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","VIYYUR",,,,1,3,1,4,4,673307,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,5,8,1,0,0,1
2421261,"KERALA","KOZHIKODE","THODANNUR",1,,,"Ayancheri (Ct)","Ayancheri","THODANNUR",6,3,1,10,5,673542,2,2,3,0,1,19,0,0,0,1,0,1,2,9,0,1,69,53,1,4,0,0
2280558,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Chalappuram",,,,5,3,5,12,4,673003,2,2,3,0,2,19,8,0,0,2,2,1,9,0,193,1,0,0,0,0,0,0
3659242,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Sivapuram","Unnikulum","BALUSSERI",2,3,1,5,4,673612,2,2,3,0,2,8,0,0,0,0,0,1,2,2,189,1,0,0,0,0,5,5
5717633,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kallai",,,,1,3,1,4,1,673003,2,2,3,0,2,8,0,0,0,0,0,1,1,1,195,1,0,0,1,0,0,0
1814188,"KERALA","KOZHIKODE","THODANNUR",1,,,"Thiruvallur","Thiruvallur","THODANNUR",1,3,1,4,4,673541,2,2,3,0,2,8,0,0,0,0,0,1,2,2,188,1,0,0,0,0,0,3
9989878,"KERALA","KOZHIKODE","MAVOOR",1,,,"Perumanna (Ct)","Perumanna","KUNNAMANGALAM",1,3,1,4,5,673019,2,2,3,0,2,19,0,0,0,0,0,1,1,9,200,1,11,9,1,5,0,0
7194093,"KERALA","KOZHIKODE","KODUVALLY",2,"Koduvally_Municipality","Kalanrathiri North",,,,6,3,1,10,5,673572,2,2,3,0,2,19,0,0,0,1,0,1,1,9,213,2,40,36,26,27,1,0
5844058,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","THURUTHIYIL",,,,1,3,1,4,4,673105,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,2,4,0,0,0,0
2807272,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Baypore",,,,1,3,1,4,1,673015,2,2,3,0,2,8,0,0,0,0,0,1,2,2,0,1,0,0,1,1,10,11
8895609,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Narippatta","Naripetta","KUNNUMMAL",1,3,1,4,1,673507,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,2,1,0,0,0,0
4735517,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kattippara","Kattippara","KODUVALLY",1,3,1,4,1,673573,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,8,15,0,4,8,3
7596461,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kayakkodi","Kayakkodi","KUNNUMMAL",1,3,1,4,4,673513,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,17,19,0,0,0,0
4905977,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Olavanna (Ct)","Olavanna","KOZHIKODE",1,3,1,4,1,673019,2,2,3,0,2,8,19,0,0,0,0,1,1,2,193,1,22,21,2,1,0,0
5215273,"KERALA","KOZHIKODE","MELADY",1,,,"Thikkody (Ct)","Thikkodi","MELDAY",2,3,1,7,4,673529,2,2,3,0,2,8,19,0,0,0,0,1,1,2,187,1,11,13,3,5,1,0
7027583,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kodiyathur","Kodiyathur","KUNNAMANGALAM",1,3,1,4,1,673602,2,2,3,0,2,8,19,0,0,0,0,1,1,1,190,1,2,10,1,2,0,0
1250386,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Naduvannur (Ct)","Naduvannur","BALUSSERI",1,3,1,4,8,673614,2,2,3,0,1,19,0,0,0,0,0,1,1,9,210,1,11,16,11,10,0,0
8275679,"KERALA","KOZHIKODE","THUNERI",1,,,"Thuneri (Ct)","Thuneri","THUNERI",1,3,1,4,1,673505,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,3,3,1,0,0,0
8043236,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Nochad","Nochad","PERAMBRA",1,3,1,4,1,673525,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,7,13,1,1,0,0
9912130,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Chalappuram",,,,1,3,1,4,8,673002,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,2,30,26,0,0,0,0
8932918,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",10,3,8,12,4,673328,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
4117180,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Feroke",,,,2,3,1,5,8,673631,2,2,3,0,2,19,0,0,0,0,0,1,1,9,199,1,4,5,9,5,0,0
9878969,"KERALA","KOZHIKODE","MAVOOR",1,,,"Peruvayal (Ct)","Peruvayal","KUNNAMANGALAM",1,3,1,4,1,673008,2,2,3,0,2,8,19,0,0,0,0,1,2,2,0,1,1,3,1,3,1,0
1506859,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Eravattur (Ct)","Perambra","PERAMBRA",1,3,1,4,1,673525,2,2,3,0,2,8,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0
5197300,"KERALA","KOZHIKODE","MAVOOR",1,,,"Perumanna (Ct)","Perumanna","KUNNAMANGALAM",2,3,1,7,4,673019,2,2,3,0,2,19,8,0,0,0,0,1,1,2,187,1,42,44,13,7,7,6
9664993,"KERALA","KOZHIKODE","KODUVALLY",2,"Koduvally_Municipality","Karuvinpoyyil East",,,,2,3,1,7,8,673572,2,2,3,0,2,19,8,0,0,0,0,1,1,9,0,1,0,1,0,0,0,0
9322009,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Moodadi","Moodadi","PANTHALAYANI",3,3,1,12,5,673529,2,2,2,3,2,19,0,0,0,1,1,1,2,9,0,1,28,30,10,9,0,0
5048259,"KERALA","KOZHIKODE","THODANNUR",1,,,"Villiappally (Ct)","Villiyappally","THODANNUR",2,3,1,7,4,673542,2,2,3,0,2,8,19,0,0,0,0,1,2,2,186,1,0,0,1,0,0,0
1997002,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Elanthur",,,,1,3,1,4,4,673301,2,2,3,0,2,8,19,0,0,0,0,1,1,2,186,1,13,10,2,3,2,1
1247837,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Palayam",,,,1,3,1,4,4,673002,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,7,5,0,0,0,0
5429679,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","KAKKUZHIYIL",,,,1,3,1,4,4,673104,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,3,0,1,0,0,0
5144624,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kuttiadi","Kuttiadi","KUNNUMMAL",1,3,1,4,5,673507,2,2,3,0,2,19,0,0,0,0,0,1,1,9,188,1,25,23,1,2,0,0
